"FullName","Name","Parent","Depth","LastWrite","ChildDirs","ChildFiles"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas","Fallout New Vegas","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets","6","30/04/2022 18:40:10","3","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","BethINI-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas","7","30/04/2022 18:40:10","5","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\poor","poor","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Default","Default","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas","7","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets","Vanilla-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas","7","30/04/2022 18:40:10","4","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion","Oblivion","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets","6","30/04/2022 18:40:10","2","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets","BethINI-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion","7","30/04/2022 18:40:10","5","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets\poor","poor","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\BethINI-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets","Vanilla-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion","7","30/04/2022 18:40:10","5","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets\poor","poor","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Oblivion\Vanilla-Presets","8","30/04/2022 18:40:10","0","1"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim","Skyrim","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets","6","30/04/2022 18:40:10","3","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition","Skyrim Special Edition","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets","6","30/04/2022 18:40:10","2","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets","BethINI-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition","7","30/04/2022 18:40:10","5","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets\poor","poor","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets","Vanilla-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition","7","30/04/2022 18:40:10","4","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim Special Edition\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets","BethINI-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim","7","30/04/2022 18:40:10","5","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets\poor","poor","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\BethINI-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Default","Default","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim","7","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets","Vanilla-Presets","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim","7","30/04/2022 18:40:10","4","0"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets\high","high","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets\low","low","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets\medium","medium","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets\ultra","ultra","G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Skyrim\Vanilla-Presets","8","30/04/2022 18:40:10","0","2"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer","CathedralAssetsOptimizer","G:\Skyrim Mods\00-Tools","2","03/10/2025 19:00:12","5","6"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\bin","bin","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer","3","23/05/2021 20:05:21","0","1"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\platforms","platforms","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer","3","23/05/2021 20:06:10","0","1"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles","profiles","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer","3","17/10/2025 1:48:19","3","1"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles\FO4","FO4","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles","4","08/10/2021 7:39:31","0","3"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles\SSE","SSE","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles","4","17/10/2025 1:48:19","0","8"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles\TES5","TES5","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\profiles","4","08/10/2021 7:39:39","0","3"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\styles","styles","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer","3","23/05/2021 20:06:10","0","1"
"G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer\translations","translations","G:\Skyrim Mods\00-Tools\CathedralAssetsOptimizer","3","23/05/2021 20:06:11","0","32"
"G:\Skyrim Mods\00-Tools\LOOT","LOOT","G:\Skyrim Mods\00-Tools","2","02/10/2025 18:49:42","9","9"
"G:\Skyrim Mods\00-Tools\LOOT\docs","docs","G:\Skyrim Mods\00-Tools\LOOT","3","02/10/2025 18:49:41","6","6"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_images","_images","G:\Skyrim Mods\00-Tools\LOOT\docs","4","02/10/2025 18:49:40","0","17"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_sources","_sources","G:\Skyrim Mods\00-Tools\LOOT\docs","4","02/10/2025 18:49:40","2","1"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_sources\app","app","G:\Skyrim Mods\00-Tools\LOOT\docs\_sources","5","02/10/2025 18:49:40","1","7"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_sources\app\usage","usage","G:\Skyrim Mods\00-Tools\LOOT\docs\_sources\app","6","02/10/2025 18:49:40","0","5"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_sources\licenses","licenses","G:\Skyrim Mods\00-Tools\LOOT\docs\_sources","5","02/10/2025 18:49:41","0","2"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static","_static","G:\Skyrim Mods\00-Tools\LOOT\docs","4","02/10/2025 18:49:41","3","12"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static\css","css","G:\Skyrim Mods\00-Tools\LOOT\docs\_static","5","02/10/2025 18:49:41","1","2"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static\css\fonts","fonts","G:\Skyrim Mods\00-Tools\LOOT\docs\_static\css","6","02/10/2025 18:49:41","0","17"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static\fonts","fonts","G:\Skyrim Mods\00-Tools\LOOT\docs\_static","5","02/10/2025 18:49:41","2","0"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static\fonts\Lato","Lato","G:\Skyrim Mods\00-Tools\LOOT\docs\_static\fonts","6","02/10/2025 18:49:41","0","16"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static\fonts\RobotoSlab","RobotoSlab","G:\Skyrim Mods\00-Tools\LOOT\docs\_static\fonts","6","02/10/2025 18:49:41","0","8"
"G:\Skyrim Mods\00-Tools\LOOT\docs\_static\js","js","G:\Skyrim Mods\00-Tools\LOOT\docs\_static","5","02/10/2025 18:49:42","0","3"
"G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees",".doctrees","G:\Skyrim Mods\00-Tools\LOOT\docs","4","02/10/2025 18:49:40","2","2"
"G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees\app","app","G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees","5","02/10/2025 18:49:40","1","7"
"G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees\app\usage","usage","G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees\app","6","02/10/2025 18:49:40","0","5"
"G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees\licenses","licenses","G:\Skyrim Mods\00-Tools\LOOT\docs\.doctrees","5","02/10/2025 18:49:40","0","2"
"G:\Skyrim Mods\00-Tools\LOOT\docs\app","app","G:\Skyrim Mods\00-Tools\LOOT\docs","4","02/10/2025 18:49:40","1","7"
"G:\Skyrim Mods\00-Tools\LOOT\docs\app\usage","usage","G:\Skyrim Mods\00-Tools\LOOT\docs\app","5","02/10/2025 18:49:40","0","5"
"G:\Skyrim Mods\00-Tools\LOOT\docs\licenses","licenses","G:\Skyrim Mods\00-Tools\LOOT\docs","4","02/10/2025 18:49:40","0","2"
"G:\Skyrim Mods\00-Tools\LOOT\iconengines","iconengines","G:\Skyrim Mods\00-Tools\LOOT","3","02/10/2025 18:49:39","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\imageformats","imageformats","G:\Skyrim Mods\00-Tools\LOOT","3","02/10/2025 18:49:39","0","4"
"G:\Skyrim Mods\00-Tools\LOOT\networkinformation","networkinformation","G:\Skyrim Mods\00-Tools\LOOT","3","02/10/2025 18:49:40","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\platforms","platforms","G:\Skyrim Mods\00-Tools\LOOT","3","02/10/2025 18:49:39","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources","resources","G:\Skyrim Mods\00-Tools\LOOT","3","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","l10n","G:\Skyrim Mods\00-Tools\LOOT\resources","4","02/10/2025 18:49:42","18","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\bg","bg","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\bg\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\bg","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\cs","cs","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\cs\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\cs","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\da","da","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\da\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\da","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\de","de","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\de\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\de","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\es","es","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\es\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\es","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\fi","fi","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\fi\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\fi","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\fr","fr","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\fr\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\fr","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\it","it","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\it\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\it","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ja","ja","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ja\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ja","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ko","ko","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ko\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ko","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pl","pl","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pl\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pl","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pt_BR","pt_BR","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pt_BR\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pt_BR","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pt_PT","pt_PT","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pt_PT\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\pt_PT","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ru","ru","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ru\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\ru","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\sv","sv","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\sv\LC_MESSAGES","LC_MESSAGES","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\sv","6","02/10/2025 18:49:42","0","1"
"G:\Skyrim Mods\00-Tools\LOOT\resources\l10n\tr_TR","tr_TR","G:\Skyrim Mods\00-Tools\LOOT\resources\l10n","5","02/10/2025 18:49:42","1","0"
